PHS Politiutdanning: Oslo,49.6,48.3,47.5,47.2,47.5,47.8,49.5
PHS Politiutdanning: Bodø,44.9,41.9,42.0,40.3,41.5,43.5,45.1
PHS Politiutdanning: Kongsvinger,46.3,43.0,43.1,41.9,43.5,44.6,45.7
